state,year,sex,ethnicity,population
Terengganu,2004,male,overall,493.1
Terengganu,2004,male,bumi_malay,462.7
Terengganu,2004,male,bumi_other,1.7
Terengganu,2004,male,chinese,13.7
Terengganu,2004,male,indian,1.3
Terengganu,2004,male,other_citizen,1.4
Terengganu,2004,male,other_noncitizen,12.4
Terengganu,2005,both,overall,981.4
Terengganu,2005,both,bumi_malay,928.6
Terengganu,2005,both,bumi_other,2.8
Terengganu,2005,both,chinese,26
Terengganu,2005,both,indian,2.3
Terengganu,2005,both,other_citizen,2.7
Terengganu,2005,both,other_noncitizen,19.2
Terengganu,2005,female,overall,480.6
Terengganu,2005,female,bumi_malay,458.5
Terengganu,2005,female,bumi_other,1.1
Terengganu,2005,female,chinese,12.1
Terengganu,2005,female,indian,1
Terengganu,2005,female,other_citizen,1.3
Terengganu,2005,female,other_noncitizen,6.6
Terengganu,2005,male,overall,500.8
Terengganu,2005,male,bumi_malay,470.1
Terengganu,2005,male,bumi_other,1.6
Terengganu,2005,male,chinese,13.8
Terengganu,2005,male,indian,1.3
Terengganu,2005,male,other_citizen,1.4
Terengganu,2005,male,other_noncitizen,12.6
Terengganu,2006,both,overall,995.9
Terengganu,2006,both,bumi_malay,942.3
Terengganu,2006,both,bumi_other,2.8
Terengganu,2006,both,chinese,26.1
Terengganu,2006,both,indian,2.4
Terengganu,2006,both,other_citizen,2.7
Terengganu,2006,both,other_noncitizen,19.7
Terengganu,2006,female,overall,487.6
Terengganu,2006,female,bumi_malay,465.1
Terengganu,2006,female,bumi_other,1.2
Terengganu,2006,female,chinese,12.1
Terengganu,2006,female,indian,1
Terengganu,2006,female,other_citizen,1.3
Terengganu,2006,female,other_noncitizen,6.9
Terengganu,2006,male,overall,508.3
Terengganu,2006,male,bumi_malay,477.2
Terengganu,2006,male,bumi_other,1.6
Terengganu,2006,male,chinese,14
Terengganu,2006,male,indian,1.4
Terengganu,2006,male,other_citizen,1.4
Terengganu,2006,male,other_noncitizen,12.7
Terengganu,2007,both,overall,1010.4
Terengganu,2007,both,bumi_malay,956.1
Terengganu,2007,both,bumi_other,2.8
Terengganu,2007,both,chinese,26.3
Terengganu,2007,both,indian,2.4
Terengganu,2007,both,other_citizen,2.7
Terengganu,2007,both,other_noncitizen,20.2
Terengganu,2007,female,overall,494.7
Terengganu,2007,female,bumi_malay,471.8
Terengganu,2007,female,bumi_other,1.2
Terengganu,2007,female,chinese,12.1
Terengganu,2007,female,indian,1
Terengganu,2007,female,other_citizen,1.3
Terengganu,2007,female,other_noncitizen,7.3
Terengganu,2007,male,overall,515.7
Terengganu,2007,male,bumi_malay,484.4
Terengganu,2007,male,bumi_other,1.6
Terengganu,2007,male,chinese,14.1
Terengganu,2007,male,indian,1.4
Terengganu,2007,male,other_citizen,1.4
Terengganu,2007,male,other_noncitizen,12.9
Terengganu,2008,both,overall,1025.2
Terengganu,2008,both,bumi_malay,970.2
Terengganu,2008,both,bumi_other,2.8
Terengganu,2008,both,chinese,26.4
Terengganu,2008,both,indian,2.5
Terengganu,2008,both,other_citizen,2.7
Terengganu,2008,both,other_noncitizen,20.6
Terengganu,2008,female,overall,501.9
Terengganu,2008,female,bumi_malay,478.5
Terengganu,2008,female,bumi_other,1.2
Terengganu,2008,female,chinese,12.2
Terengganu,2008,female,indian,1.1
Terengganu,2008,female,other_citizen,1.3
Terengganu,2008,female,other_noncitizen,7.6
Terengganu,2008,male,overall,523.3
Terengganu,2008,male,bumi_malay,491.6
Terengganu,2008,male,bumi_other,1.5
Terengganu,2008,male,chinese,14.3
Terengganu,2008,male,indian,1.4
Terengganu,2008,male,other_citizen,1.4
Terengganu,2008,male,other_noncitizen,13
Terengganu,2009,both,overall,1040.7
Terengganu,2009,both,bumi_malay,985
Terengganu,2009,both,bumi_other,2.8
Terengganu,2009,both,chinese,26.6
Terengganu,2009,both,indian,2.6
Terengganu,2009,both,other_citizen,2.7
Terengganu,2009,both,other_noncitizen,21.1
Terengganu,2009,female,overall,509.4
Terengganu,2009,female,bumi_malay,485.6
Terengganu,2009,female,bumi_other,1.3
Terengganu,2009,female,chinese,12.2
Terengganu,2009,female,indian,1.1
Terengganu,2009,female,other_citizen,1.3
Terengganu,2009,female,other_noncitizen,7.9
Terengganu,2009,male,overall,531.3
Terengganu,2009,male,bumi_malay,499.4
Terengganu,2009,male,bumi_other,1.5
Terengganu,2009,male,chinese,14.4
Terengganu,2009,male,indian,1.5
Terengganu,2009,male,other_citizen,1.4
Terengganu,2009,male,other_noncitizen,13.2
Terengganu,2010,both,overall,1055.4
Terengganu,2010,both,bumi_malay,999.7
Terengganu,2010,both,bumi_other,2.8
Terengganu,2010,both,chinese,26.7
Terengganu,2010,both,indian,2.6
Terengganu,2010,both,other_citizen,2
Terengganu,2010,both,other_noncitizen,21.6
Terengganu,2010,female,overall,516.7
Terengganu,2010,female,bumi_malay,492.9
Terengganu,2010,female,bumi_other,1.3
Terengganu,2010,female,chinese,12.2
Terengganu,2010,female,indian,1.1
Terengganu,2010,female,other_citizen,1
Terengganu,2010,female,other_noncitizen,8.3
Terengganu,2010,male,overall,538.8
Terengganu,2010,male,bumi_malay,506.9
Terengganu,2010,male,bumi_other,1.5
Terengganu,2010,male,chinese,14.5
Terengganu,2010,male,indian,1.5
Terengganu,2010,male,other_citizen,1
Terengganu,2010,male,other_noncitizen,13.3
Terengganu,2011,both,overall,1079
Terengganu,2011,both,bumi_malay,1019.5
Terengganu,2011,both,bumi_other,3.7
Terengganu,2011,both,chinese,26.9
Terengganu,2011,both,indian,2.8
Terengganu,2011,both,other_citizen,2.2
Terengganu,2011,both,other_noncitizen,23.9
Terengganu,2011,female,overall,527
Terengganu,2011,female,bumi_malay,502.2
Terengganu,2011,female,bumi_other,1.5
Terengganu,2011,female,chinese,12.3
Terengganu,2011,female,indian,1.1
Terengganu,2011,female,other_citizen,1
Terengganu,2011,female,other_noncitizen,8.9
Terengganu,2011,male,overall,552
Terengganu,2011,male,bumi_malay,517.3
Terengganu,2011,male,bumi_other,2.3
Terengganu,2011,male,chinese,14.6
Terengganu,2011,male,indian,1.7
Terengganu,2011,male,other_citizen,1.1
Terengganu,2011,male,other_noncitizen,15
Terengganu,2012,both,overall,1094.1
Terengganu,2012,both,bumi_malay,1035.1
Terengganu,2012,both,bumi_other,3
Terengganu,2012,both,chinese,26.6
Terengganu,2012,both,indian,2.7
Terengganu,2012,both,other_citizen,2.2
Terengganu,2012,both,other_noncitizen,24.4
Terengganu,2012,female,overall,534.9
Terengganu,2012,female,bumi_malay,510.5
Terengganu,2012,female,bumi_other,1.3
Terengganu,2012,female,chinese,11.8
Terengganu,2012,female,indian,1.1
Terengganu,2012,female,other_citizen,1.1
Terengganu,2012,female,other_noncitizen,9.1
Terengganu,2012,male,overall,559.2
Terengganu,2012,male,bumi_malay,524.7
Terengganu,2012,male,bumi_other,1.6
Terengganu,2012,male,chinese,14.8
Terengganu,2012,male,indian,1.6
Terengganu,2012,male,other_citizen,1.2
Terengganu,2012,male,other_noncitizen,15.4
Terengganu,2013,both,overall,1113.4
Terengganu,2013,both,bumi_malay,1053.3
Terengganu,2013,both,bumi_other,3.3
Terengganu,2013,both,chinese,27.2
Terengganu,2013,both,indian,2.7
Terengganu,2013,both,other_citizen,2.3
Terengganu,2013,both,other_noncitizen,24.8
Terengganu,2013,female,overall,546.1
Terengganu,2013,female,bumi_malay,521
Terengganu,2013,female,bumi_other,1.5
Terengganu,2013,female,chinese,12.1
Terengganu,2013,female,indian,1.1
Terengganu,2013,female,other_citizen,1.1
Terengganu,2013,female,other_noncitizen,9.2
Terengganu,2013,male,overall,567.3
Terengganu,2013,male,bumi_malay,532.3
Terengganu,2013,male,bumi_other,1.8
Terengganu,2013,male,chinese,15
Terengganu,2013,male,indian,1.6
Terengganu,2013,male,other_citizen,1.2
Terengganu,2013,male,other_noncitizen,15.6
Terengganu,2014,both,overall,1140.4
Terengganu,2014,both,bumi_malay,1073.1
Terengganu,2014,both,bumi_other,3.5
Terengganu,2014,both,chinese,27.8
Terengganu,2014,both,indian,2.7
Terengganu,2014,both,other_citizen,2.3
Terengganu,2014,both,other_noncitizen,31.1
Terengganu,2014,female,overall,558
Terengganu,2014,female,bumi_malay,530.6
Terengganu,2014,female,bumi_other,1.7
Terengganu,2014,female,chinese,12.4
Terengganu,2014,female,indian,1.1
Terengganu,2014,female,other_citizen,1.1
Terengganu,2014,female,other_noncitizen,11.3
Terengganu,2014,male,overall,582.4
Terengganu,2014,male,bumi_malay,542.5
Terengganu,2014,male,bumi_other,1.8
Terengganu,2014,male,chinese,15.3
Terengganu,2014,male,indian,1.6
Terengganu,2014,male,other_citizen,1.2
Terengganu,2014,male,other_noncitizen,19.9
Terengganu,2015,both,overall,1161
Terengganu,2015,both,bumi_malay,1092.5
Terengganu,2015,both,bumi_other,3.8
Terengganu,2015,both,chinese,27.7
Terengganu,2015,both,indian,2.7
Terengganu,2015,both,other_citizen,2.4
Terengganu,2015,both,other_noncitizen,32.3
Terengganu,2015,female,overall,569.4
Terengganu,2015,female,bumi_malay,541.5
Terengganu,2015,female,bumi_other,1.8
Terengganu,2015,female,chinese,12.4
Terengganu,2015,female,indian,1.2
Terengganu,2015,female,other_citizen,1.1
Terengganu,2015,female,other_noncitizen,11.7
Terengganu,2015,male,overall,591.6
Terengganu,2015,male,bumi_malay,551
Terengganu,2015,male,bumi_other,2
Terengganu,2015,male,chinese,15.4
Terengganu,2015,male,indian,1.6
Terengganu,2015,male,other_citizen,1.3
Terengganu,2015,male,other_noncitizen,20.6
Terengganu,2016,both,overall,1183.4
Terengganu,2016,both,bumi_malay,1113.1
Terengganu,2016,both,bumi_other,3.8
Terengganu,2016,both,chinese,28.3
Terengganu,2016,both,indian,2.4
Terengganu,2016,both,other_citizen,2.4
Terengganu,2016,both,other_noncitizen,33.6
Terengganu,2016,female,overall,580
Terengganu,2016,female,bumi_malay,551
Terengganu,2016,female,bumi_other,1.7
Terengganu,2016,female,chinese,12.6
Terengganu,2016,female,indian,1.2
Terengganu,2016,female,other_citizen,1.1
Terengganu,2016,female,other_noncitizen,12.2
Terengganu,2016,male,overall,603.4
Terengganu,2016,male,bumi_malay,562.1
Terengganu,2016,male,bumi_other,2.1
Terengganu,2016,male,chinese,15.7
Terengganu,2016,male,indian,1.2
Terengganu,2016,male,other_citizen,1.3
Terengganu,2016,male,other_noncitizen,21.5
Terengganu,2017,both,overall,1208
Terengganu,2017,both,bumi_malay,1135.6
Terengganu,2017,both,bumi_other,3.8
Terengganu,2017,both,chinese,28.4
Terengganu,2017,both,indian,2.5
Terengganu,2017,both,other_citizen,3.2
Terengganu,2017,both,other_noncitizen,34.7
Terengganu,2017,female,overall,591.6
Terengganu,2017,female,bumi_malay,562.4
Terengganu,2017,female,bumi_other,1.8
Terengganu,2017,female,chinese,12.6
Terengganu,2017,female,indian,1.2
Terengganu,2017,female,other_citizen,1.3
Terengganu,2017,female,other_noncitizen,12.4
Terengganu,2017,male,overall,616.4
Terengganu,2017,male,bumi_malay,573.2
Terengganu,2017,male,bumi_other,2
Terengganu,2017,male,chinese,15.8
Terengganu,2017,male,indian,1.3
Terengganu,2017,male,other_citizen,1.9
Terengganu,2017,male,other_noncitizen,22.4
Terengganu,2018,both,overall,1228.3
Terengganu,2018,both,bumi_malay,1154.6
Terengganu,2018,both,bumi_other,3.8
Terengganu,2018,both,chinese,28.5
Terengganu,2018,both,indian,2.5
Terengganu,2018,both,other_citizen,3.3
Terengganu,2018,both,other_noncitizen,35.4
Terengganu,2018,female,overall,602.2
Terengganu,2018,female,bumi_malay,572.4
Terengganu,2018,female,bumi_other,2
Terengganu,2018,female,chinese,12.6
Terengganu,2018,female,indian,1.2
Terengganu,2018,female,other_citizen,1.4
Terengganu,2018,female,other_noncitizen,12.6
Terengganu,2018,male,overall,626.1
Terengganu,2018,male,bumi_malay,582.2
Terengganu,2018,male,bumi_other,1.8
Terengganu,2018,male,chinese,15.9
Terengganu,2018,male,indian,1.3
Terengganu,2018,male,other_citizen,1.9
Terengganu,2018,male,other_noncitizen,22.8
Terengganu,2019,both,overall,1244.5
Terengganu,2019,both,bumi_malay,1174.3
Terengganu,2019,both,bumi_other,4
Terengganu,2019,both,chinese,28.5
Terengganu,2019,both,indian,2.5
Terengganu,2019,both,other_citizen,3.3
Terengganu,2019,both,other_noncitizen,32.2
Terengganu,2019,female,overall,611.3
Terengganu,2019,female,bumi_malay,582.8
Terengganu,2019,female,bumi_other,2
Terengganu,2019,female,chinese,12.5
Terengganu,2019,female,indian,1.2
Terengganu,2019,female,other_citizen,1.4
Terengganu,2019,female,other_noncitizen,11.5
Terengganu,2019,male,overall,633.2
Terengganu,2019,male,bumi_malay,591.5
Terengganu,2019,male,bumi_other,2
Terengganu,2019,male,chinese,16
Terengganu,2019,male,indian,1.3
Terengganu,2019,male,other_citizen,2
Terengganu,2019,male,other_noncitizen,20.8
Terengganu,2020,both,overall,1149.4
Terengganu,2020,both,bumi_malay,1090.4
Terengganu,2020,both,bumi_other,5.2
Terengganu,2020,both,chinese,23.2
Terengganu,2020,both,indian,2.1
Terengganu,2020,both,other_citizen,2.2
Terengganu,2020,both,other_noncitizen,26.4
Terengganu,2020,female,overall,561.6
Terengganu,2020,female,bumi_malay,541.1
Terengganu,2020,female,bumi_other,2.5
Terengganu,2020,female,chinese,11.1
Terengganu,2020,female,indian,1.1
Terengganu,2020,female,other_citizen,0.8
Terengganu,2020,female,other_noncitizen,4.9
Terengganu,2020,male,overall,587.9
Terengganu,2020,male,bumi_malay,549.3
Terengganu,2020,male,bumi_other,2.7
Terengganu,2020,male,chinese,12
Terengganu,2020,male,indian,1
Terengganu,2020,male,other_citizen,1.4
Terengganu,2020,male,other_noncitizen,21.5
Terengganu,2021,both,overall,1170.7
Terengganu,2021,both,bumi_malay,1111.2
Terengganu,2021,both,bumi_other,3.3
Terengganu,2021,both,chinese,23
Terengganu,2021,both,indian,2.1
Terengganu,2021,both,other_citizen,2.2
Terengganu,2021,both,other_noncitizen,28.8
Terengganu,2021,female,overall,571.5
Terengganu,2021,female,bumi_malay,551.5
Terengganu,2021,female,bumi_other,1.6
Terengganu,2021,female,chinese,11.1
Terengganu,2021,female,indian,1.1
Terengganu,2021,female,other_citizen,0.9
Terengganu,2021,female,other_noncitizen,5.3
Terengganu,2021,male,overall,599.1
Terengganu,2021,male,bumi_malay,559.7
Terengganu,2021,male,bumi_other,1.7
Terengganu,2021,male,chinese,11.9
Terengganu,2021,male,indian,1
Terengganu,2021,male,other_citizen,1.4
Terengganu,2021,male,other_noncitizen,23.5
Terengganu,2022,both,overall,1186.6
Terengganu,2022,both,bumi_malay,1127.4
Terengganu,2022,both,bumi_other,3.3
Terengganu,2022,both,chinese,22.9
Terengganu,2022,both,indian,2.1
Terengganu,2022,both,other_citizen,2.3
Terengganu,2022,both,other_noncitizen,28.6
Terengganu,2022,female,overall,579.5
Terengganu,2022,female,bumi_malay,559.6
Terengganu,2022,female,bumi_other,1.6
Terengganu,2022,female,chinese,11.1
Terengganu,2022,female,indian,1.1
Terengganu,2022,female,other_citizen,0.9
Terengganu,2022,female,other_noncitizen,5.3
Terengganu,2022,male,overall,607.1
Terengganu,2022,male,bumi_malay,567.8
Terengganu,2022,male,bumi_other,1.7
Terengganu,2022,male,chinese,11.9
Terengganu,2022,male,indian,1
Terengganu,2022,male,other_citizen,1.4
Terengganu,2022,male,other_noncitizen,23.3
Terengganu,2023,both,overall,1210
Terengganu,2023,both,bumi_malay,1145.1
Terengganu,2023,both,bumi_other,3.3
Terengganu,2023,both,chinese,22.8
Terengganu,2023,both,indian,2.1
Terengganu,2023,both,other_citizen,2.3
Terengganu,2023,both,other_noncitizen,34.4
Terengganu,2023,female,overall,589.5
Terengganu,2023,female,bumi_malay,568.5
Terengganu,2023,female,bumi_other,1.6
Terengganu,2023,female,chinese,11
Terengganu,2023,female,indian,1.1
Terengganu,2023,female,other_citizen,0.9
Terengganu,2023,female,other_noncitizen,6.3
Terengganu,2023,male,overall,620.6
Terengganu,2023,male,bumi_malay,576.6
Terengganu,2023,male,bumi_other,1.7
Terengganu,2023,male,chinese,11.8
Terengganu,2023,male,indian,1
Terengganu,2023,male,other_citizen,1.4
Terengganu,2023,male,other_noncitizen,28.1
Terengganu,2024,both,overall,1231.5
Terengganu,2024,both,bumi_malay,1161.8
Terengganu,2024,both,bumi_other,3.4
Terengganu,2024,both,chinese,22.7
Terengganu,2024,both,indian,2.1
Terengganu,2024,both,other_citizen,2.3
Terengganu,2024,both,other_noncitizen,39.3
Terengganu,2024,female,overall,598.8
Terengganu,2024,female,bumi_malay,576.9
Terengganu,2024,female,bumi_other,1.7
Terengganu,2024,female,chinese,11
Terengganu,2024,female,indian,1.1
Terengganu,2024,female,other_citizen,0.9
Terengganu,2024,female,other_noncitizen,7.2
Terengganu,2024,male,overall,632.8
Terengganu,2024,male,bumi_malay,584.9
Terengganu,2024,male,bumi_other,1.7
Terengganu,2024,male,chinese,11.7
Terengganu,2024,male,indian,0.9
Terengganu,2024,male,other_citizen,1.4
Terengganu,2024,male,other_noncitizen,32
Terengganu,2025,both,overall,1246.9
Terengganu,2025,both,bumi_malay,1177.5
Terengganu,2025,both,bumi_other,3.4
Terengganu,2025,both,chinese,22.6
Terengganu,2025,both,indian,2
Terengganu,2025,both,other_citizen,2.3
Terengganu,2025,both,other_noncitizen,39
Terengganu,2025,female,overall,606.6
Terengganu,2025,female,bumi_malay,584.7
Terengganu,2025,female,bumi_other,1.7
Terengganu,2025,female,chinese,11
Terengganu,2025,female,indian,1.1
Terengganu,2025,female,other_citizen,0.9
Terengganu,2025,female,other_noncitizen,7.2
Terengganu,2025,male,overall,640.3
Terengganu,2025,male,bumi_malay,592.7
Terengganu,2025,male,bumi_other,1.7
Terengganu,2025,male,chinese,11.6
Terengganu,2025,male,indian,0.9
Terengganu,2025,male,other_citizen,1.4
Terengganu,2025,male,other_noncitizen,31.8
Kuala Lumpur,2000,both,overall,1416
Kuala Lumpur,2000,both,bumi_malay,560.7
Kuala Lumpur,2000,both,bumi_other,12
Kuala Lumpur,2000,both,chinese,576.6
Kuala Lumpur,2000,both,indian,149.6
Kuala Lumpur,2000,both,other_citizen,17.6
Kuala Lumpur,2000,both,other_noncitizen,99.5
Kuala Lumpur,2000,female,overall,695.8
Kuala Lumpur,2000,female,bumi_malay,277
Kuala Lumpur,2000,female,bumi_other,5.1
Kuala Lumpur,2000,female,chinese,282.3
Kuala Lumpur,2000,female,indian,73.7
Kuala Lumpur,2000,female,other_citizen,9.6
Kuala Lumpur,2000,female,other_noncitizen,48
Kuala Lumpur,2000,male,overall,720.2
Kuala Lumpur,2000,male,bumi_malay,283.7
Kuala Lumpur,2000,male,bumi_other,6.9
Kuala Lumpur,2000,male,chinese,294.3
Kuala Lumpur,2000,male,indian,75.9
Kuala Lumpur,2000,male,other_citizen,8
Kuala Lumpur,2000,male,other_noncitizen,51.5
Kuala Lumpur,2001,both,overall,1446.2
Kuala Lumpur,2001,both,bumi_malay,574.4
Kuala Lumpur,2001,both,bumi_other,12.6
Kuala Lumpur,2001,both,chinese,586
Kuala Lumpur,2001,both,indian,150.8
Kuala Lumpur,2001,both,other_citizen,17.7
Kuala Lumpur,2001,both,other_noncitizen,104.7
Kuala Lumpur,2001,female,overall,710.1
Kuala Lumpur,2001,female,bumi_malay,284.4
Kuala Lumpur,2001,female,bumi_other,5.5
Kuala Lumpur,2001,female,chinese,286.7
Kuala Lumpur,2001,female,indian,74.4
Kuala Lumpur,2001,female,other_citizen,9.5
Kuala Lumpur,2001,female,other_noncitizen,49.6
Kuala Lumpur,2001,male,overall,736.1
Kuala Lumpur,2001,male,bumi_malay,290
Kuala Lumpur,2001,male,bumi_other,7.1
Kuala Lumpur,2001,male,chinese,299.2
Kuala Lumpur,2001,male,indian,76.5
Kuala Lumpur,2001,male,other_citizen,8.1
Kuala Lumpur,2001,male,other_noncitizen,55
Kuala Lumpur,2002,both,overall,1474.1
Kuala Lumpur,2002,both,bumi_malay,587.6
Kuala Lumpur,2002,both,bumi_other,13.3
Kuala Lumpur,2002,both,chinese,594
Kuala Lumpur,2002,both,indian,152
Kuala Lumpur,2002,both,other_citizen,17.7
Kuala Lumpur,2002,both,other_noncitizen,109.6
Kuala Lumpur,2002,female,overall,723.5
Kuala Lumpur,2002,female,bumi_malay,291.5
Kuala Lumpur,2002,female,bumi_other,5.9
Kuala Lumpur,2002,female,chinese,290.5
Kuala Lumpur,2002,female,indian,74.9
Kuala Lumpur,2002,female,other_citizen,9.5
Kuala Lumpur,2002,female,other_noncitizen,51.1
Kuala Lumpur,2002,male,overall,750.6
Kuala Lumpur,2002,male,bumi_malay,296
Kuala Lumpur,2002,male,bumi_other,7.4
Kuala Lumpur,2002,male,chinese,303.5
Kuala Lumpur,2002,male,indian,77
Kuala Lumpur,2002,male,other_citizen,8.3
Kuala Lumpur,2002,male,other_noncitizen,58.4
Kuala Lumpur,2003,both,overall,1500.5
Kuala Lumpur,2003,both,bumi_malay,599.7
Kuala Lumpur,2003,both,bumi_other,13.9
Kuala Lumpur,2003,both,chinese,602
Kuala Lumpur,2003,both,indian,153
Kuala Lumpur,2003,both,other_citizen,17.9
Kuala Lumpur,2003,both,other_noncitizen,114
Kuala Lumpur,2003,female,overall,735.9
Kuala Lumpur,2003,female,bumi_malay,298.1
Kuala Lumpur,2003,female,bumi_other,6.3
Kuala Lumpur,2003,female,chinese,294.2
Kuala Lumpur,2003,female,indian,75.5
Kuala Lumpur,2003,female,other_citizen,9.4
Kuala Lumpur,2003,female,other_noncitizen,52.4
Kuala Lumpur,2003,male,overall,764.6
Kuala Lumpur,2003,male,bumi_malay,301.7
Kuala Lumpur,2003,male,bumi_other,7.6
Kuala Lumpur,2003,male,chinese,307.8
Kuala Lumpur,2003,male,indian,77.5
Kuala Lumpur,2003,male,other_citizen,8.4
Kuala Lumpur,2003,male,other_noncitizen,61.6
Kuala Lumpur,2004,both,overall,1526.4
Kuala Lumpur,2004,both,bumi_malay,611.7
Kuala Lumpur,2004,both,bumi_other,14.6
Kuala Lumpur,2004,both,chinese,609.6
Kuala Lumpur,2004,both,indian,153.9
Kuala Lumpur,2004,both,other_citizen,18
Kuala Lumpur,2004,both,other_noncitizen,118.6
Kuala Lumpur,2004,female,overall,748.3
Kuala Lumpur,2004,female,bumi_malay,304.7
Kuala Lumpur,2004,female,bumi_other,6.7
Kuala Lumpur,2004,female,chinese,297.7
Kuala Lumpur,2004,female,indian,76
Kuala Lumpur,2004,female,other_citizen,9.4
Kuala Lumpur,2004,female,other_noncitizen,53.7
Kuala Lumpur,2004,male,overall,778.1
Kuala Lumpur,2004,male,bumi_malay,307
Kuala Lumpur,2004,male,bumi_other,8
Kuala Lumpur,2004,male,chinese,311.9
Kuala Lumpur,2004,male,indian,77.9
Kuala Lumpur,2004,male,other_citizen,8.6
Kuala Lumpur,2004,male,other_noncitizen,64.8
Kuala Lumpur,2005,both,overall,1551.8
Kuala Lumpur,2005,both,bumi_malay,623.4
Kuala Lumpur,2005,both,bumi_other,15.4
Kuala Lumpur,2005,both,chinese,617.4
Kuala Lumpur,2005,both,indian,154.8
Kuala Lumpur,2005,both,other_citizen,18.1
Kuala Lumpur,2005,both,other_noncitizen,122.8
Kuala Lumpur,2005,female,overall,760.2
Kuala Lumpur,2005,female,bumi_malay,311.1
Kuala Lumpur,2005,female,bumi_other,7.1
Kuala Lumpur,2005,female,chinese,301.2
Kuala Lumpur,2005,female,indian,76.5
Kuala Lumpur,2005,female,other_citizen,9.3
Kuala Lumpur,2005,female,other_noncitizen,54.9
Kuala Lumpur,2005,male,overall,791.6
Kuala Lumpur,2005,male,bumi_malay,312.3
Kuala Lumpur,2005,male,bumi_other,8.3
Kuala Lumpur,2005,male,chinese,316.2
Kuala Lumpur,2005,male,indian,78.2
Kuala Lumpur,2005,male,other_citizen,8.7
Kuala Lumpur,2005,male,other_noncitizen,67.9
Kuala Lumpur,2006,both,overall,1577.5
Kuala Lumpur,2006,both,bumi_malay,635.4
Kuala Lumpur,2006,both,bumi_other,16.1
Kuala Lumpur,2006,both,chinese,625.3
Kuala Lumpur,2006,both,indian,155.5
Kuala Lumpur,2006,both,other_citizen,18.3
Kuala Lumpur,2006,both,other_noncitizen,126.9
Kuala Lumpur,2006,female,overall,772.2
Kuala Lumpur,2006,female,bumi_malay,317.6
Kuala Lumpur,2006,female,bumi_other,7.5
Kuala Lumpur,2006,female,chinese,304.9
Kuala Lumpur,2006,female,indian,76.9
Kuala Lumpur,2006,female,other_citizen,9.3
Kuala Lumpur,2006,female,other_noncitizen,56
Kuala Lumpur,2006,male,overall,805.3
Kuala Lumpur,2006,male,bumi_malay,317.8
Kuala Lumpur,2006,male,bumi_other,8.6
Kuala Lumpur,2006,male,chinese,320.5
Kuala Lumpur,2006,male,indian,78.6
Kuala Lumpur,2006,male,other_citizen,8.9
Kuala Lumpur,2006,male,other_noncitizen,70.9
Kuala Lumpur,2007,both,overall,1603.3
Kuala Lumpur,2007,both,bumi_malay,647.7
Kuala Lumpur,2007,both,bumi_other,16.9
Kuala Lumpur,2007,both,chinese,633.2
Kuala Lumpur,2007,both,indian,156.3
Kuala Lumpur,2007,both,other_citizen,18.4
Kuala Lumpur,2007,both,other_noncitizen,130.8
Kuala Lumpur,2007,female,overall,784.4
Kuala Lumpur,2007,female,bumi_malay,324.3
Kuala Lumpur,2007,female,bumi_other,8
Kuala Lumpur,2007,female,chinese,308.4
Kuala Lumpur,2007,female,indian,77.3
Kuala Lumpur,2007,female,other_citizen,9.3
Kuala Lumpur,2007,female,other_noncitizen,57
Kuala Lumpur,2007,male,overall,818.9
Kuala Lumpur,2007,male,bumi_malay,323.4
Kuala Lumpur,2007,male,bumi_other,8.9
Kuala Lumpur,2007,male,chinese,324.8
Kuala Lumpur,2007,male,indian,78.9
Kuala Lumpur,2007,male,other_citizen,9.1
Kuala Lumpur,2007,male,other_noncitizen,73.8
Kuala Lumpur,2008,both,overall,1628.9
Kuala Lumpur,2008,both,bumi_malay,660
Kuala Lumpur,2008,both,bumi_other,17.7
Kuala Lumpur,2008,both,chinese,641.2
Kuala Lumpur,2008,both,indian,156.9
Kuala Lumpur,2008,both,other_citizen,18.6
Kuala Lumpur,2008,both,other_noncitizen,134.4
Kuala Lumpur,2008,female,overall,796.5
Kuala Lumpur,2008,female,bumi_malay,331
Kuala Lumpur,2008,female,bumi_other,8.4
Kuala Lumpur,2008,female,chinese,312.1
Kuala Lumpur,2008,female,indian,77.7
Kuala Lumpur,2008,female,other_citizen,9.3
Kuala Lumpur,2008,female,other_noncitizen,57.9
Kuala Lumpur,2008,male,overall,832.4
Kuala Lumpur,2008,male,bumi_malay,329
Kuala Lumpur,2008,male,bumi_other,9.2
Kuala Lumpur,2008,male,chinese,329.1
Kuala Lumpur,2008,male,indian,79.2
Kuala Lumpur,2008,male,other_citizen,9.4
Kuala Lumpur,2008,male,other_noncitizen,76.5
Kuala Lumpur,2009,both,overall,1652.8
Kuala Lumpur,2009,both,bumi_malay,672
Kuala Lumpur,2009,both,bumi_other,18.5
Kuala Lumpur,2009,both,chinese,648.8
Kuala Lumpur,2009,both,indian,157.5
Kuala Lumpur,2009,both,other_citizen,18.1
Kuala Lumpur,2009,both,other_noncitizen,137.9
Kuala Lumpur,2009,female,overall,807.9
Kuala Lumpur,2009,female,bumi_malay,337.7
Kuala Lumpur,2009,female,bumi_other,8.9
Kuala Lumpur,2009,female,chinese,315.6
Kuala Lumpur,2009,female,indian,78
Kuala Lumpur,2009,female,other_citizen,8.9
Kuala Lumpur,2009,female,other_noncitizen,58.7
Kuala Lumpur,2009,male,overall,844.9
Kuala Lumpur,2009,male,bumi_malay,334.3
